Analista,GGP,,,,,,,,,,,,
Fecha de inicio,10/10/2024 04:33 p. m.  GMT: 10/10/2024 10:33 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005650_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
,SA005650-026,0.1661,,mg/L,3.7,0.0161,0.0009,20.04,,,0.0166,0.0162,0.0154
,SA005650-027,0.2031,,mg/L,3.1,0.0139,0.0002,20.01,,,0.0134,0.0141,0.0141
,SA005650-028,0.1427,,mg/L,0.6,0.0196,0.0008,20.01,,,0.0197,0.0197,0.0195
,SA005650-029,0.1434,,mg/L,1.6,0.0201,0.0005,20.07,,,0.0201,0.0197,0.0204
,SA005650-030,0.1194,,mg/L,3.4,0.0115,0.0008,20,,,0.012,0.0113,0.0113
,PATRON,0.4847,,mg/L,0.9,0.0164,0.0014,,,,0.0162,0.0164,0.0165
,BLANCO,0.0052,,mg/L,>100,0.0002,0.0004,,,,-0.0001,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,8.3,-0.0012,0,,,,-0.0011,-0.0013,-0.0012
,SA005650-031,0.1822,,mg/L,0.5,0.0176,0.0005,20.01,,,0.0177,0.0175,0.0176
,SA005650-032,0.1181,,mg/L,1.1,0.0114,0.0005,20.03,,,0.0114,0.0113,0.0115
,PATRON,0.4965,,mg/L,3,0.0168,0.0012,,,,0.0165,0.0174,0.0165
,BLANCO,0.0124,,mg/L,>100,0.0004,0.0006,,,,0.0006,0.0009,-0.0003
,BLANCO REACTIVO,0,,mg/L,5.8,-0.0014,0.0002,,,,-0.0014,-0.0015,-0.0013
