ELY P,0.0075,,mg/L,26.2,0.001,0.002,1,1,1,0.0011,0.0007,0.0013
PATRON,0.1953,,mg/L,3.6,0.0105,-0.0029,1,1,1,0.0106,0.0108,0.0101
BLANCO,0.0065,,mg/L,74.8,0.001,-0.0033,1,1,1,0.0011,0.0017,0.0002
BLANCO REACTIVO,0,,mg/L,42.1,0.001,-0.0026,1,1,1,0.0015,0.0006,0.0009
S.RICA,0.0075,,mg/L,6.4,0.001,0.0003,1,1,1,0.0011,0.001,0.0011
PATRON,0.2034,,mg/L,3.1,0.0109,-0.0049,1,1,1,0.0105,0.0111,0.0111
BLANCO,-0.0098,,mg/L,20,0.0002,-0.0023,1,1,1,0.0002,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0028,1,1,1,0.0002,-0.0001,-0.0004
TRITURADORA,0.0073,,mg/L,31.1,0.001,0.0007,1,1,1,0.0013,0.0007,0.001
VICTORIA,-0.0062,,mg/L,48.8,0.0003,-0.0007,1,1,1,0.0003,0.0005,0.0002
CELDA 1,-0.0048,,mg/L,>100,0.0004,-0.0005,1,1,1,0.0011,0.0003,-0.0001
CELDA 2,0.0025,,mg/L,87,0.0008,-0.001,1,1,1,0.0015,0.0008,0.0001
CELDA 3,-0.0086,,mg/L,40.5,0.0002,-0.0005,1,1,1,0.0003,0.0003,0.0001
CELDA 4A,-0.006,,mg/L,>100,0.0004,-0.0003,1,1,1,0.0006,-0.0002,0.0007
CELDA 4B,-0.0119,,mg/L,>100,0.0001,-0.0006,1,1,1,-0.0003,0.0001,0.0004
CELDA 5A,-0.0067,,mg/L,99.2,0.0003,-0.001,1,1,1,0.0006,0,0.0004
CELDA 5B,0.0083,,mg/L,32.2,0.0011,-0.0034,1,1,1,0.0015,0.0008,0.001
PATRON,0.1905,,mg/L,3,0.0103,-0.0033,1,1,1,0.0105,0.0099,0.0103
BLANCO,0.0109,,mg/L,2.2,0.0012,-0.0021,1,1,1,0.0012,0.0012,0.0012
BLANCO REACTIVO,0,,mg/L,>100,-0.0006,-0.0022,1,1,1,0.0002,-0.0009,-0.0011
