Analista,JS,,,,,,,,,,,,
Fecha de inicio,13/08/2024 02:37 a. m.  GMT: 13/08/2024 08:37 a. m.,,,,,,,,,,,,
Hoja de trabajo,SA005054_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
,SA005054-026,0.3385,,mg/L,1.4,0.0304,-0.0012,20.02,,,0.03,0.0304,0.0309
,SA005054-027,0.181,,mg/L,1.7,0.0164,-0.0013,20.06,,,0.0162,0.0162,0.0167
,SA005054-028,0.1957,,mg/L,1.9,0.0177,-0.0016,20.03,,,0.0173,0.0177,0.018
,SA005054-029,0.2405,,mg/L,1.6,0.0217,-0.0016,20.03,,,0.0213,0.022,0.0217
,SA005054-030,0.2803,,mg/L,1.1,0.0253,-0.0008,20.07,,,0.0253,0.025,0.0256
,PATRON,0.4886,,mg/L,1.1,0.0154,-0.0003,,,,0.0155,0.0153,0.0156
,BLANCO,0.0051,,mg/L,>100,0.0002,-0.0016,,,,-0.0002,0.0002,0.0005
,BLANCO REACTIVO,0,,mg/L,20.1,0.0009,-0.0011,,,,0.0011,0.0007,0.0009
,SA005054-031,0.2691,,mg/L,2.3,0.0243,-0.0018,20.06,,,0.0237,0.0245,0.0247
,SA005054-032,0.2561,,mg/L,2.3,0.0231,-0.0015,20.07,,,0.0236,0.0233,0.0226
,PATRON,0.4967,,mg/L,2.2,0.0157,-0.0004,,,,0.0153,0.016,0.0158
,BLANCO,-0.0153,,mg/L,64.1,-0.0005,-0.0016,,,,-0.0006,-0.0001,-0.0007
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,-0.0005,,,,0,0.0006,0.0003
